"accession","length","submission_date","host","country_original","collection_date","Month","year","SeqLength","Codons","BadCodons","CodonPairs","Stops","CpC","Y.Bias","X.Bias","ApG","GpA","GTG.Bias","ACT.Bias","T.Bias","brApG","brCpU","F.Bias","V.Bias","CCA.Bias","ATT.Bias","CTT.Bias","S.Bias","brGpC","GpC","N.Bias","W.Bias","brGpA","NonBrGpC","ApA","NonBrCpA","CTA.Bias","CTG.Bias","NonBrGpG","G.Bias","GCA.Bias","AGC.Bias","NonBrCpG","ATA.Bias","CpG","C.Bias","NonBrUpC","K.Bias","GGA.Bias","brApU","P.Bias","E.Bias","Q.Bias","M.Bias","NonBrUpU","CGA.Bias","NonBrUpA","AGT.Bias","UpC","ApU","brGpU","L.Bias"
"KR817096",18957,"12/06/2015","Homo sapiens","Guinea","02/01/2015",1,2015,16506,5502,0,5493,0,1.042603027,0.029625591,0.001635769,1.019338449,1.117476392,0.206557377,0.262529833,0.076154126,1.144311276,0.806182556,0.04525627,0.055434387,0.390728477,0.46728972,0.2,0.07560887,0.750134639,0.893293283,0.046892039,0.013631407,0.922090113,0.93744652,1.022451066,1.294623779,0.144144144,0.171171171,1.064915972,0.056888404,0.356083086,0.122596154,0.550773408,0.205607477,0.601400267,0.01653944,0.997067128,0.051981098,0.383386581,0.805213972,0.054889131,0.054162123,0.050163577,0.01653944,1.32001924,0.180555556,0.569492587,0.237980769,1.071508199,0.966373926,0.578811121,0.10087241
"KR817097",18888,"12/06/2015","Homo sapiens","Guinea","02/01/2015",1,2015,16506,5502,0,5493,0,1.041963804,0.029625591,0.001635769,1.019424172,1.117570368,0.207236842,0.264916468,0.076154126,1.144400545,0.80622204,0.04525627,0.055252635,0.390728477,0.465838509,0.2,0.07560887,0.750736293,0.89378674,0.046892039,0.013631407,0.922162046,0.937964367,1.022045372,1.294716078,0.144144144,0.171171171,1.065517875,0.056888404,0.356083086,0.122596154,0.551077656,0.208074534,0.600473627,0.01653944,0.997099761,0.051981098,0.383386581,0.80467083,0.054889131,0.054162123,0.050163577,0.01653944,1.319393713,0.180555556,0.569244668,0.237980769,1.071543269,0.966729722,0.578817843,0.10087241
"KR817098",18959,"12/06/2015","Homo sapiens","Guinea","04/01/2015",1,2015,16506,5502,0,5493,0,1.042603027,0.029625591,0.001635769,1.019338449,1.117476392,0.206557377,0.262529833,0.076154126,1.144311276,0.806182556,0.04525627,0.055434387,0.390728477,0.46728972,0.2,0.07560887,0.750134639,0.893293283,0.046892039,0.013631407,0.922090113,0.93744652,1.022451066,1.294623779,0.144144144,0.171171171,1.064915972,0.056888404,0.356083086,0.122596154,0.550773408,0.205607477,0.601400267,0.01653944,0.997067128,0.051981098,0.383386581,0.805213972,0.054889131,0.054162123,0.050163577,0.01653944,1.32001924,0.180555556,0.569492587,0.237980769,1.071508199,0.966373926,0.578811121,0.10087241
"KR817099",18886,"12/06/2015","Homo sapiens","Guinea","04/01/2015",1,2015,16506,5502,0,5493,0,1.041963804,0.029625591,0.001635769,1.020147669,1.117348672,0.207236842,0.264916468,0.076154126,1.146606286,0.806520862,0.04525627,0.055252635,0.390728477,0.465838509,0.2,0.07560887,0.750736293,0.89378674,0.046892039,0.013631407,0.921881668,0.937964367,1.021639919,1.295784173,0.144144144,0.171171171,1.065517875,0.056888404,0.359050445,0.122596154,0.551077656,0.208074534,0.600473627,0.01653944,0.997336097,0.051981098,0.383386581,0.804724331,0.054889131,0.054162123,0.050163577,0.01653944,1.32001924,0.180555556,0.569266643,0.237980769,1.071797249,0.96676704,0.579032379,0.10087241
"KR817100",18933,"12/06/2015","Homo sapiens","Guinea","11/01/2015",1,2015,16506,5502,0,5493,0,1.043165608,0.029625591,0.001635769,1.020178606,1.11923406,0.203947368,0.262529833,0.076154126,1.144222288,0.802805845,0.04525627,0.055252635,0.390728477,0.465838509,0.198198198,0.07560887,0.753684665,0.893281918,0.046892039,0.013631407,0.927126541,0.935548407,1.020904985,1.292578615,0.144144144,0.171171171,1.06431458,0.056888404,0.356083086,0.120192308,0.554538773,0.208074534,0.602650759,0.01653944,0.997099761,0.051981098,0.383386581,0.807638004,0.054889131,0.054162123,0.050163577,0.01653944,1.319393713,0.180555556,0.57063521,0.240384615,1.071543269,0.967890295,0.575266113,0.10087241
"KR817102",18958,"12/06/2015","Homo sapiens","Guinea","15/01/2015",1,2015,16506,5502,0,5493,0,1.046059836,0.029625591,0.001635769,1.019571477,1.117642781,0.203947368,0.262529833,0.076154126,1.143267831,0.796976783,0.04525627,0.055252635,0.390728477,0.465838509,0.201801802,0.075790622,0.754923047,0.897782906,0.046710287,0.013631407,0.923801239,0.941969282,1.020340123,1.292855657,0.144144144,0.171171171,1.06431458,0.056888404,0.356083086,0.12470024,0.554987914,0.217391304,0.601879704,0.01653944,0.989987448,0.051981098,0.383386581,0.814079289,0.054889131,0.054162123,0.050163577,0.01653944,1.322174311,0.180555556,0.57378722,0.237410072,1.067128336,0.970419627,0.575485932,0.10087241
"KR817103",18922,"12/06/2015","Homo sapiens","Guinea","22/01/2015",1,2015,16506,5502,0,5493,0,1.046059836,0.029625591,0.001635769,1.020410987,1.118474056,0.203947368,0.262529833,0.076154126,1.143178607,0.796976783,0.04525627,0.055252635,0.390728477,0.465838509,0.201801802,0.075790622,0.754634688,0.897529439,0.046710287,0.013631407,0.92628088,0.94170334,1.019444748,1.293112176,0.144144144,0.171171171,1.063713697,0.056888404,0.356083086,0.12470024,0.554831226,0.217391304,0.601709778,0.01653944,0.989987448,0.051981098,0.383386581,0.814326804,0.054889131,0.054162123,0.050163577,0.01653944,1.322174311,0.180555556,0.573901066,0.237410072,1.067128336,0.970612171,0.575266113,0.10087241
"KR817104",18936,"12/06/2015","Homo sapiens","Guinea","25/01/2015",1,2015,16506,5502,0,5493,0,1.046059836,0.029625591,0.001635769,1.020410987,1.118474056,0.203947368,0.262529833,0.076154126,1.143178607,0.796976783,0.04525627,0.055252635,0.390728477,0.465838509,0.201801802,0.075790622,0.754634688,0.897529439,0.046710287,0.013631407,0.92628088,0.94170334,1.019444748,1.293112176,0.144144144,0.171171171,1.063713697,0.056888404,0.356083086,0.12470024,0.554831226,0.217391304,0.601709778,0.01653944,0.989987448,0.051981098,0.383386581,0.814326804,0.054889131,0.054162123,0.050163577,0.01653944,1.322174311,0.180555556,0.573901066,0.237410072,1.067128336,0.970612171,0.575266113,0.10087241
"KR817105",18957,"12/06/2015","Homo sapiens","Guinea","27/01/2015",1,2015,16506,5502,0,5493,0,1.046059836,0.029625591,0.001635769,1.019571477,1.117642781,0.203947368,0.262529833,0.076154126,1.143267831,0.796976783,0.04525627,0.055252635,0.390728477,0.465838509,0.201801802,0.075790622,0.754923047,0.897782906,0.046710287,0.013631407,0.923801239,0.941969282,1.020340123,1.292855657,0.144144144,0.171171171,1.06431458,0.056888404,0.356083086,0.12470024,0.554987914,0.217391304,0.601879704,0.01653944,0.989987448,0.051981098,0.383386581,0.814079289,0.054889131,0.054162123,0.050163577,0.01653944,1.322174311,0.180555556,0.57378722,0.237410072,1.067128336,0.970419627,0.575485932,0.10087241
"KR817106",18958,"12/06/2015","Homo sapiens","Guinea","31/01/2015",1,2015,16485,5495,0,5486,0,1.044091165,0.02966333,0.001637853,1.019801064,1.117983546,0.203947368,0.263157895,0.076069154,1.141880215,0.787972519,0.045313922,0.055323021,0.392026578,0.465838509,0.2,0.07588717,0.755059088,0.898151669,0.046587807,0.013466788,0.922189614,0.942355539,1.019766486,1.292841822,0.144144144,0.176576577,1.062013368,0.056960874,0.356083086,0.12470024,0.555215488,0.217391304,0.603386605,0.01656051,0.991344086,0.052047316,0.38658147,0.818545894,0.05477707,0.053867152,0.05022748,0.01656051,1.32119219,0.180555556,0.573822398,0.239808153,1.068591427,0.970896393,0.571964679,0.10100091
"KR817107",18959,"12/06/2015","Homo sapiens","Guinea","18/07/2014",7,2014,16506,5502,0,5493,0,1.042448583,0.029625591,0.001635769,1.020962308,1.120839055,0.196013289,0.262529833,0.076154126,1.142653368,0.790507429,0.04525627,0.054707379,0.394039735,0.465838509,0.201438849,0.075790622,0.758219429,0.900797222,0.046528535,0.013631407,0.930956427,0.944944136,1.018548581,1.293368797,0.142086331,0.172661871,1.060542187,0.056706652,0.352941176,0.12470024,0.56206258,0.217391304,0.607660696,0.016357688,0.987053387,0.051981098,0.384615385,0.814272776,0.054889131,0.054162123,0.050163577,0.01653944,1.325583073,0.179930796,0.572986406,0.239808153,1.066324456,0.970258066,0.571508058,0.101054162
"KR817108",18959,"12/06/2015","Homo sapiens","Liberia","22/07/2014",7,2014,16506,5502,0,5493,0,1.044367411,0.029625591,0.001635769,1.019571477,1.117642781,0.203947368,0.262529833,0.076154126,1.143267831,0.800279178,0.04525627,0.055252635,0.390728477,0.462732919,0.2,0.075790622,0.753972661,0.897056349,0.046710287,0.013631407,0.923801239,0.941206966,1.020340123,1.291809375,0.144144144,0.171171171,1.06431458,0.056888404,0.356083086,0.12470024,0.554538773,0.217391304,0.603908902,0.01653944,0.993057632,0.051981098,0.383386581,0.814985163,0.054889131,0.054162123,0.050163577,0.01653944,1.321271631,0.180555556,0.574195415,0.237410072,1.069136195,0.970333102,0.576126309,0.10087241
"KR817109",18933,"12/06/2015","Homo sapiens","Liberia","22/07/2014",7,2014,16506,5502,0,5493,0,1.043165608,0.029625591,0.001635769,1.019571477,1.117642781,0.203947368,0.262529833,0.076154126,1.143267831,0.796859182,0.04525627,0.055252635,0.390728477,0.465838509,0.2,0.075790622,0.753972661,0.898314492,0.046710287,0.013631407,0.923801239,0.943093152,1.020340123,1.291809375,0.144144144,0.171171171,1.06431458,0.056888404,0.356083086,0.12470024,0.554538773,0.217391304,0.603908902,0.01653944,0.993057632,0.051981098,0.383386581,0.814985163,0.054889131,0.054162123,0.050163577,0.01653944,1.321271631,0.180555556,0.574195415,0.237410072,1.069136195,0.970333102,0.576126309,0.10087241
"KR817110",18959,"12/06/2015","Homo sapiens","Liberia","22/07/2014",7,2014,16506,5502,0,5493,0,1.044292136,0.029625591,0.001635769,1.019571477,1.117642781,0.203947368,0.262529833,0.076154126,1.143267831,0.79693733,0.04525627,0.055252635,0.390728477,0.465838509,0.2,0.075790622,0.754605985,0.89754059,0.046710287,0.013631407,0.923801239,0.94171504,1.020340123,1.292506708,0.144144144,0.171171171,1.06431458,0.056888404,0.356083086,0.12470024,0.55483812,0.217391304,0.602976076,0.01653944,0.991538759,0.051981098,0.383386581,0.814381023,0.054889131,0.054162123,0.050163577,0.01653944,1.321410199,0.180555556,0.57392322,0.237410072,1.068149705,0.969873119,0.575699233,0.10087241
"KR817111",18959,"12/06/2015","Homo sapiens","Liberia","22/07/2014",7,2014,16506,5502,0,5493,0,1.044292136,0.029625591,0.001635769,1.019571477,1.117642781,0.203947368,0.262529833,0.076154126,1.143267831,0.79693733,0.04525627,0.055252635,0.390728477,0.465838509,0.2,0.075790622,0.754605985,0.89754059,0.046710287,0.013631407,0.923801239,0.94171504,1.020340123,1.292506708,0.144144144,0.171171171,1.06431458,0.056888404,0.356083086,0.12470024,0.55483812,0.217391304,0.602976076,0.01653944,0.991538759,0.051981098,0.383386581,0.814381023,0.054889131,0.054162123,0.050163577,0.01653944,1.321410199,0.180555556,0.57392322,0.237410072,1.068149705,0.969873119,0.575699233,0.10087241
"KR817112",18958,"12/06/2015","Homo sapiens","Liberia","22/07/2014",7,2014,16506,5502,0,5493,0,1.044292136,0.029625591,0.001635769,1.019571477,1.117642781,0.203947368,0.262529833,0.076154126,1.143267831,0.79693733,0.04525627,0.055252635,0.390728477,0.465838509,0.2,0.075790622,0.754605985,0.89754059,0.046710287,0.013631407,0.923801239,0.94171504,1.020340123,1.292506708,0.144144144,0.171171171,1.06431458,0.056888404,0.356083086,0.12470024,0.55483812,0.217391304,0.602976076,0.01653944,0.991538759,0.051981098,0.383386581,0.814381023,0.054889131,0.054162123,0.050163577,0.01653944,1.321410199,0.180555556,0.57392322,0.237410072,1.068149705,0.969873119,0.575699233,0.10087241
"KR817114",18959,"12/06/2015","Homo sapiens","Liberia","26/07/2014",7,2014,16506,5502,0,5493,0,1.044292136,0.029625591,0.001635769,1.019571477,1.117642781,0.203947368,0.262529833,0.076154126,1.143267831,0.79693733,0.04525627,0.055252635,0.390728477,0.465838509,0.2,0.075790622,0.754605985,0.89754059,0.046710287,0.013631407,0.923801239,0.94171504,1.020340123,1.292506708,0.144144144,0.171171171,1.06431458,0.056888404,0.356083086,0.12470024,0.55483812,0.217391304,0.602976076,0.01653944,0.991538759,0.051981098,0.383386581,0.814381023,0.054889131,0.054162123,0.050163577,0.01653944,1.321410199,0.180555556,0.57392322,0.237410072,1.068149705,0.969873119,0.575699233,0.10087241
"KR817115",18930,"12/06/2015","Homo sapiens","Liberia","25/07/2014",7,2014,16506,5502,0,5493,0,1.044292136,0.029625591,0.001635769,1.019571477,1.117642781,0.203947368,0.262529833,0.076154126,1.143267831,0.79693733,0.04525627,0.055252635,0.390728477,0.465838509,0.2,0.075790622,0.754605985,0.89754059,0.046710287,0.013631407,0.923801239,0.94171504,1.020340123,1.292506708,0.144144144,0.171171171,1.06431458,0.056888404,0.356083086,0.12470024,0.55483812,0.217391304,0.602976076,0.01653944,0.991538759,0.051981098,0.383386581,0.814381023,0.054889131,0.054162123,0.050163577,0.01653944,1.321410199,0.180555556,0.57392322,0.237410072,1.068149705,0.969873119,0.575699233,0.10087241
"KR817116",18932,"12/06/2015","Homo sapiens","Guinea","01/08/2014",8,2014,16506,5502,0,5493,0,1.045495238,0.029625591,0.001635769,1.01873194,1.11773677,0.204620462,0.262529833,0.076154126,1.140805198,0.793516998,0.04525627,0.055070883,0.390728477,0.464396285,0.2,0.075790622,0.754894443,0.896534954,0.046710287,0.013631407,0.923873561,0.940093323,1.020585067,1.29225036,0.144144144,0.171171171,1.064915972,0.056888404,0.356083086,0.122302158,0.554994853,0.216718266,0.603146409,0.01653944,0.991538759,0.051981098,0.383386581,0.814133566,0.054889131,0.054162123,0.050163577,0.01653944,1.321410199,0.180555556,0.573809392,0.239808153,1.068149705,0.970457126,0.575919301,0.10087241
"KR817117",18884,"12/06/2015","Homo sapiens","Guinea","01/08/2014",8,2014,16506,5502,0,5493,0,1.045495238,0.029625591,0.001635769,1.01873194,1.11773677,0.204620462,0.262529833,0.076154126,1.140805198,0.793516998,0.04525627,0.055070883,0.390728477,0.464396285,0.2,0.075790622,0.754894443,0.896534954,0.046710287,0.013631407,0.923873561,0.940093323,1.020585067,1.29225036,0.144144144,0.171171171,1.064915972,0.056888404,0.356083086,0.122302158,0.554994853,0.216718266,0.603146409,0.01653944,0.991538759,0.051981098,0.383386581,0.814133566,0.054889131,0.054162123,0.050163577,0.01653944,1.321410199,0.180555556,0.573809392,0.239808153,1.068149705,0.970457126,0.575919301,0.10087241
"KR817118",18955,"12/06/2015","Homo sapiens","Guinea","01/08/2014",8,2014,16506,5502,0,5493,0,1.045495238,0.029625591,0.001635769,1.01873194,1.11773677,0.204620462,0.262529833,0.076154126,1.140805198,0.793516998,0.04525627,0.055070883,0.390728477,0.464396285,0.2,0.075790622,0.754894443,0.896534954,0.046710287,0.013631407,0.923873561,0.940093323,1.020585067,1.29225036,0.144144144,0.171171171,1.064915972,0.056888404,0.356083086,0.122302158,0.554994853,0.216718266,0.603146409,0.01653944,0.991538759,0.051981098,0.383386581,0.814133566,0.054889131,0.054162123,0.050163577,0.01653944,1.321410199,0.180555556,0.573809392,0.239808153,1.068149705,0.970457126,0.575919301,0.10087241
"KR817119",18931,"12/06/2015","Homo sapiens","Guinea","01/08/2014",8,2014,16506,5502,0,5493,0,1.045495238,0.029625591,0.001635769,1.01873194,1.11773677,0.204620462,0.262529833,0.076154126,1.140805198,0.793516998,0.04525627,0.055070883,0.390728477,0.464396285,0.2,0.075790622,0.754894443,0.896534954,0.046710287,0.013631407,0.923873561,0.940093323,1.020585067,1.29225036,0.144144144,0.171171171,1.064915972,0.056888404,0.356083086,0.122302158,0.554994853,0.216718266,0.603146409,0.01653944,0.991538759,0.051981098,0.383386581,0.814133566,0.054889131,0.054162123,0.050163577,0.01653944,1.321410199,0.180555556,0.573809392,0.239808153,1.068149705,0.970457126,0.575919301,0.10087241
"KR817120",18932,"12/06/2015","Homo sapiens","Guinea","04/08/2014",8,2014,16506,5502,0,5493,0,1.043652334,0.029625591,0.001635769,1.018273255,1.117233508,0.203947368,0.262529833,0.076154126,1.142831136,0.793850409,0.04525627,0.055252635,0.394039735,0.465838509,0.2,0.075790622,0.758161018,0.898534566,0.046710287,0.013631407,0.925999336,0.941437547,1.02074506,1.293112176,0.144144144,0.171171171,1.067058084,0.056888404,0.356083086,0.12470024,0.558447924,0.217391304,0.605315303,0.016357688,0.990222098,0.051981098,0.383386581,0.814381023,0.054889131,0.054162123,0.049981825,0.01653944,1.322801157,0.179310345,0.574037094,0.237410072,1.06738127,0.970065554,0.572368633,0.10087241
"KR817121",18959,"12/06/2015","Homo sapiens","Guinea","04/08/2014",8,2014,16506,5502,0,5493,0,1.042603027,0.029625591,0.001635769,1.019338449,1.118402222,0.203947368,0.262529833,0.076154126,1.144311276,0.806182556,0.04525627,0.055252635,0.390728477,0.465838509,0.2,0.07560887,0.753656397,0.895809602,0.046892039,0.013631407,0.92464438,0.93933273,1.021800652,1.291973577,0.144144144,0.171171171,1.064915972,0.056888404,0.356083086,0.122596154,0.554545829,0.208074534,0.602658426,0.01653944,0.995484482,0.051981098,0.383386581,0.807691553,0.054889131,0.054162123,0.050163577,0.01653944,1.321410199,0.180555556,0.570657193,0.237980769,1.070452526,0.967927582,0.575699233,0.10087241
"KR817122",18959,"12/06/2015","Homo sapiens","Guinea","08/08/2014",8,2014,16506,5502,0,5493,0,1.042448583,0.029625591,0.001635769,1.018273255,1.117233508,0.203947368,0.262529833,0.076154126,1.142831136,0.793850409,0.04525627,0.055252635,0.394039735,0.465838509,0.2,0.075790622,0.758161018,0.898534566,0.046710287,0.013631407,0.925999336,0.941437547,1.02074506,1.293112176,0.144144144,0.171171171,1.067058084,0.056888404,0.356083086,0.12470024,0.558447924,0.217391304,0.605315303,0.016357688,0.990222098,0.051981098,0.383386581,0.814381023,0.054889131,0.054162123,0.049981825,0.01653944,1.322801157,0.179310345,0.574037094,0.237410072,1.06738127,0.969288881,0.572368633,0.10087241
"KR817123",18958,"12/06/2015","Homo sapiens","Liberia","08/08/2014",8,2014,16506,5502,0,5493,0,1.043165608,0.029625591,0.001635769,1.019338449,1.118402222,0.203947368,0.262529833,0.076154126,1.144311276,0.80622204,0.04525627,0.055252635,0.390728477,0.465838509,0.2,0.07560887,0.753972661,0.894792757,0.046892039,0.013631407,0.92464438,0.937699405,1.021800652,1.2923221,0.144144144,0.171171171,1.064915972,0.056888404,0.356083086,0.122596154,0.554695423,0.208074534,0.602820999,0.01653944,0.995517063,0.051981098,0.383386581,0.807392297,0.054889131,0.054162123,0.050163577,0.01653944,1.320784012,0.180555556,0.570521967,0.237980769,1.070487561,0.967698215,0.575485932,0.10087241
"KR817124",18935,"12/06/2015","Homo sapiens","Guinea","14/08/2014",8,2014,16506,5502,0,5493,0,1.044588628,0.029625591,0.001635769,1.017837569,1.117770713,0.203947368,0.264285714,0.076335878,1.140973775,0.803208091,0.045074518,0.055252635,0.387417219,0.464174455,0.201438849,0.075790622,0.752106599,0.895353903,0.046710287,0.013631407,0.924010082,0.93942073,1.021150238,1.288910463,0.145683453,0.170863309,1.063713697,0.056888404,0.356083086,0.12470024,0.557251575,0.218068536,0.605274307,0.01653944,0.991046704,0.051981098,0.383386581,0.814210258,0.054889131,0.054162123,0.050163577,0.01653944,1.321619244,0.184027778,0.575105205,0.237410072,1.068675635,0.969536199,0.576761976,0.101054162
"KR817125",18956,"12/06/2015","Homo sapiens","Liberia","14/08/2014",8,2014,16506,5502,0,5493,0,1.044856085,0.029625591,0.001635769,1.018560741,1.116623809,0.203947368,0.26076555,0.075972374,1.140626869,0.79693733,0.04525627,0.055252635,0.390728477,0.46749226,0.2,0.075790622,0.754317748,0.897529439,0.046710287,0.013631407,0.923729142,0.94170334,1.02074506,1.293112176,0.144144144,0.171171171,1.065687191,0.056888404,0.356083086,0.12470024,0.554831226,0.216718266,0.602968585,0.01653944,0.991571428,0.051981098,0.380191693,0.81462863,0.054889131,0.054162123,0.050163577,0.01653944,1.322174311,0.180555556,0.573901066,0.237410072,1.068184898,0.970612171,0.575479333,0.10087241
